user_id,edad,sexo,estado,ciudad,nivel_educativo,ocupacion,ingreso_mensual_mxn,antiguedad_dias,es_hey_pro,nomina_domiciliada,canal_apertura,score_buro,dias_desde_ultimo_login,preferencia_canal,satisfaccion_1_10,recibe_remesas,usa_hey_shop,idioma_preferido,tiene_seguro,num_productos_activos,patron_uso_atipico,total_productos,tipos_producto,productos_activos,limite_credito_total,saldo_total,utilizacion_promedio,total_transacciones,monto_total_txn,monto_promedio_txn,cashback_total,txn_internacionales,categorias_unicas,canales_usados,tipo_producto_principal,categoria_mcc_principal,canal_principal_real,tipo_operacion_principal
USR-13036,32,M,Jalisco,Zapopan,Preparatoria,Empleado,12000,1701,True,True,App,555,2,app_ios,10.0,True,True,es_MX,True,1,False,2,"cuenta_debito, tarjeta_credito_hey",1,108000.0,106941.83,0.6815,91,237016.7,2604.579120879121,179.06,4,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-13037,47,H,Querétaro,El Marqués,Licenciatura,Empresario,97000,314,False,False,App,615,2,app_ios,10.0,False,False,es_MX,True,3,False,3,"credito_auto, cuenta_debito, cuenta_negocios",3,362000.0,110825.95000000001,0.2513,77,662949.12,8609.728831168832,0.0,6,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,transf_entrada
USR-13038,23,H,Otros,Campeche,Secundaria,Empleado,18500,659,True,False,Fan Shop,717,3,app_android,7.0,False,True,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,109000.0,51266.43,0.2794,69,113183.46,1640.3400000000001,165.03,5,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,restaurante,app_android,compra
USR-13039,44,M,Estado de México,Toluca,Preparatoria,Empleado,34500,1702,True,True,App,676,15,app_android,10.0,False,False,es_MX,False,1,False,2,"credito_nomina, cuenta_debito",1,45000.0,58826.8,0.1556,35,168945.54,4827.015428571429,157.09,2,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-13040,20,M,Jalisco,Tlaquepaque,Preparatoria,Estudiante,23500,1067,True,False,App,655,3,app_android,9.0,False,False,es_MX,False,0,False,1,cuenta_debito,0,0.0,56563.22,,87,257161.62,2955.8806896551723,175.53,5,8,"app_android, app_huawei, app_ios, cajero_banregio, oxxo, pos_fisico",cuenta_debito,restaurante,app_ios,compra
USR-13041,31,M,Guanajuato,León,Posgrado,Independiente,17000,1273,True,False,App,559,3,app_ios,9.0,False,False,es_MX,True,1,False,2,"cuenta_debito, tarjeta_credito_hey",1,23000.0,30551.83,0.2422,81,147888.2,1825.7802469135804,199.7,3,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,restaurante,app_android,compra
USR-13042,26,M,Jalisco,Tonalá,Posgrado,Empleado,16000,1483,False,True,App,682,13,app_ios,7.0,False,False,es_MX,False,3,False,3,"credito_nomina, cuenta_debito, inversion_hey",3,18000.0,114869.34999999999,0.2754,44,157580.22,3581.3686363636366,0.0,1,7,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-13043,41,M,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Empleado,27000,1444,False,True,Fan Shop,390,55,app_ios,6.0,False,False,es_MX,True,0,False,1,cuenta_debito,0,0.0,21428.85,,11,75093.4,6826.672727272727,0.0,0,4,"app_android, app_ios, codi, oxxo",cuenta_debito,restaurante,app_ios,compra
USR-13044,45,M,Ciudad de México,CDMX - Miguel Hidalgo,Posgrado,Empleado,30500,1015,True,True,Fan Shop,620,4,app_huawei,8.0,False,True,es_MX,False,1,False,3,"cuenta_debito, inversion_hey, seguro_vida",1,0.0,100658.23000000001,,54,273093.83,5057.293148148148,204.19,5,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-13045,21,M,Jalisco,San Pedro Tlaquepaque,Preparatoria,Empleado,10000,1282,False,False,App,554,0,app_android,10.0,False,True,es_MX,False,2,False,3,"cuenta_debito, seguro_compras, tarjeta_credito_hey",2,127000.0,65007.2,0.2051,67,304381.27,4543.0040298507465,0.0,0,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-13046,38,H,Ciudad de México,CDMX - Coyoacán,Secundaria,Empleado,21500,357,False,False,Fan Shop,510,130,app_ios,,False,False,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_garantizada",2,23000.0,70420.38,0.4861,9,24927.22,2769.6911111111112,0.0,0,4,"app_android, app_ios, cajero_banregio, cajero_externo, oxxo",cuenta_debito,restaurante,app_android,compra
USR-13047,24,H,Jalisco,Tonalá,Licenciatura,Empleado,26000,1264,True,True,App,651,0,app_android,7.0,False,True,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,45000.0,33591.32,0.3349,71,181867.43,2561.5130985915494,168.37,3,7,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-13048,55,H,Jalisco,Puerto Vallarta,Preparatoria,Independiente,42000,464,False,False,App,688,3,app_android,6.0,False,False,es_MX,False,2,False,2,"cuenta_debito, cuenta_negocios",2,0.0,98676.98999999999,,59,476687.51,8079.449322033898,0.0,5,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-13049,42,H,Ciudad de México,CDMX - Cuauhtémoc,Preparatoria,Empleado,29500,523,True,True,App,583,12,app_ios,9.0,False,False,en_US,False,2,False,2,"cuenta_debito, seguro_vida",2,0.0,33240.9,,61,271490.14,4450.658032786885,246.05,1,10,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_android,compra
USR-13050,50,H,Chihuahua,Chihuahua,Preparatoria,Empleado,26000,776,False,True,Fan Shop,632,9,app_ios,,False,False,es_MX,False,2,False,2,"credito_nomina, cuenta_debito",2,72000.0,60565.159999999996,0.2428,43,200592.11,4664.932790697674,0.0,3,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-13051,38,M,Chihuahua,Cuauhtémoc,Preparatoria,Independiente,32500,800,False,False,App,705,0,app_ios,9.0,False,False,es_MX,False,2,False,2,"cuenta_debito, inversion_hey",2,0.0,202754.87,,89,641304.05,7205.663483146068,0.0,3,12,"app_android, app_huawei, app_ios, cajero_externo, codi, pos_fisico",cuenta_debito,viajes,app_ios,compra
USR-13052,34,M,Yucatán,Progreso,Secundaria,Independiente,18500,466,False,False,App,545,98,app_ios,4.0,False,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,82665.26,,7,31040.85,4434.407142857142,0.0,1,5,"app_android, app_ios, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_android,compra
USR-13053,48,M,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Empleado,14500,851,True,True,Fan Shop,619,2,app_ios,10.0,False,False,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,72000.0,89196.94,0.3856,48,233313.43,4860.696458333333,207.88,2,10,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, oxxo, pos_fisico",cuenta_debito,supermercado,app_android,compra
USR-13054,23,H,,,Preparatoria,Empleado,8500,1138,False,False,App,439,164,app_huawei,4.0,False,True,es_MX,True,0,False,1,cuenta_debito,0,0.0,42291.18,,8,46364.130000000005,5795.516250000001,0.0,1,3,"app_ios, cajero_externo, oxxo, pos_fisico",cuenta_debito,salud,app_ios,transf_entrada
USR-13055,36,H,Ciudad de México,CDMX - Benito Juárez,Preparatoria,Empresario,21000,1647,False,False,Fan Shop,451,3,app_ios,4.0,False,False,es_MX,False,2,False,3,"credito_personal, cuenta_debito, tarjeta_credito_garantizada",2,38000.0,88694.43000000001,0.89865,44,199092.41,4524.8275,0.0,4,9,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-13056,20,H,Nuevo León,Monterrey,Secundaria,Estudiante,16500,135,True,False,App,681,2,app_android,8.0,False,False,es_MX,True,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,126000.0,84539.54000000001,0.4036,69,353765.7,5127.039130434783,122.18,5,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-13057,47,H,Ciudad de México,CDMX - Tlalpan,Licenciatura,Empleado,10000,1282,False,False,App,505,2,app_ios,6.0,True,False,es_MX,False,3,False,3,"cuenta_debito, tarjeta_credito_garantizada, tarjeta_credito_hey",3,34000.0,32503.72,0.78535,49,113989.28,2326.3118367346938,0.0,4,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,restaurante,app_ios,compra
USR-13058,28,H,Estado de México,Toluca,Licenciatura,Empleado,10000,669,True,True,Fan Shop,632,6,app_ios,7.0,False,True,es_MX,False,2,False,2,"credito_nomina, cuenta_debito",2,77000.0,102628.95999999999,0.5133,52,271919.74,5229.225769230769,291.9,3,10,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-13059,26,H,Estado de México,Tlalnepantla,Posgrado,Empleado,15000,571,True,True,App,763,3,app_android,,False,False,es_MX,False,3,False,3,"cuenta_debito, seguro_compras, tarjeta_credito_hey",3,147000.0,76490.83,0.3224,69,168719.64,2445.212173913044,137.26,5,8,"app_android, app_huawei, app_ios, cajero_banregio, oxxo, pos_fisico",cuenta_debito,restaurante,app_ios,compra
USR-13060,49,M,Guanajuato,San Miguel de Allende,Licenciatura,Empleado,31000,691,False,True,App,594,8,app_android,9.0,False,False,es_MX,False,2,False,2,"credito_nomina, cuenta_debito",2,46000.0,24597.05,0.3833,65,260815.95,4012.5530769230772,0.0,2,10,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-13061,52,M,Otros,Durango,Licenciatura,Empleado,10500,269,True,True,App,702,10,app_ios,7.0,False,True,es_MX,False,2,False,2,"credito_nomina, cuenta_debito",2,50000.0,79222.82,0.3876,35,145422.48,4154.928,87.06,2,6,"app_android, app_huawei, app_ios, cajero_banregio, oxxo, pos_fisico",cuenta_debito,gobierno,app_android,compra
USR-13062,22,M,Nuevo León,García,Licenciatura,Estudiante,27000,997,True,False,App,600,1,app_android,8.0,False,False,en_US,False,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,45000.0,42686.66,0.3921,82,224527.15,2738.135975609756,159.31,3,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-13063,23,H,Estado de México,Naucalpan,Preparatoria,Estudiante,19500,694,True,False,App,452,3,app_android,9.0,True,False,es_MX,False,1,False,2,"cuenta_debito, tarjeta_credito_hey",1,53000.0,80458.68,0.6838,76,199576.45,2626.005921052632,132.14,5,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-13064,38,M,,,Posgrado,Empleado,36000,1500,False,False,App,824,13,app_android,7.0,False,False,es_MX,True,4,False,4,"cuenta_debito, inversion_hey, seguro_vida, tarjeta_credito_hey",4,129000.0,261058.55,0.1067,37,578556.34,15636.657837837836,0.0,0,9,"app_android, app_huawei, app_ios, cajero_externo, codi, pos_fisico",cuenta_debito,servicios_digitales,app_android,abono_inversion
USR-13065,25,M,Nuevo León,San Pedro Garza García,Posgrado,Empleado,23000,1461,False,False,Fan Shop,491,15,app_android,3.0,False,False,es_MX,False,2,False,3,"cuenta_debito, tarjeta_credito_garantizada, tarjeta_credito_hey",2,100000.0,125859.91,0.9452,42,133501.68,3178.6114285714284,0.0,3,7,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-13066,60,M,Ciudad de México,CDMX - Benito Juárez,Posgrado,Empleado,58000,427,True,False,App,811,12,app_ios,7.0,False,True,es_MX,False,3,False,3,"cuenta_debito, inversion_hey, seguro_vida",3,0.0,232590.96000000002,,31,391463.51,12627.855161290323,55.75,3,6,"app_android, app_huawei, app_ios, pos_fisico",cuenta_debito,servicios_digitales,app_android,retiro_inversion
USR-13067,53,H,Querétaro,El Marqués,Preparatoria,Independiente,29500,283,False,False,App,473,154,app_huawei,4.0,True,False,es_MX,True,0,False,1,cuenta_debito,0,0.0,4343.11,,12,89235.45,7436.287499999999,0.0,0,2,"app_android, app_ios, cajero_banregio, cajero_externo, oxxo, pos_fisico",cuenta_debito,gobierno,app_android,retiro_cajero
USR-13068,28,M,Nuevo León,Santa Catarina,Licenciatura,Empleado,17000,220,False,False,Fan Shop,452,22,app_huawei,6.0,False,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,37641.85,,62,195999.54,3161.2829032258064,0.0,4,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,restaurante,app_ios,compra
USR-13069,20,H,Tamaulipas,Ciudad Victoria,Preparatoria,Estudiante,25000,1263,False,False,App,784,0,app_ios,,False,False,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,43000.0,20089.36,0.446,58,139789.12,2410.15724137931,0.0,2,7,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-13070,32,H,Guanajuato,León,Licenciatura,Independiente,74000,999,False,False,App,596,3,app_ios,9.0,False,False,es_MX,False,4,False,5,"credito_auto, cuenta_debito, inversion_hey, seguro_vida, tarjeta_credito_hey",4,98000.0,201223.37,0.20865,51,566896.74,11115.622352941176,0.0,2,10,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,salud,app_ios,compra
USR-13071,55,M,Sonora,Hermosillo,Preparatoria,Empleado,36500,1187,True,True,App,612,10,app_ios,6.0,False,True,es_MX,False,2,False,3,"credito_nomina, cuenta_debito, tarjeta_credito_hey",2,69000.0,112763.93,0.39985,41,195541.15,4769.296341463414,194.2,1,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_android,compra
USR-13072,31,H,Nuevo León,García,Licenciatura,Empresario,67000,1420,False,False,App,574,0,app_huawei,9.0,False,False,es_MX,True,2,False,2,"cuenta_debito, tarjeta_credito_negocios",2,372000.0,190305.88,0.3099,95,898102.15,9453.706842105263,0.0,9,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,transf_salida
USR-13073,35,M,Estado de México,Tlalnepantla,Secundaria,Empresario,85000,323,False,False,Fan Shop,664,0,app_ios,10.0,False,False,es_MX,False,3,False,3,"cuenta_debito, cuenta_negocios, tarjeta_credito_negocios",3,412000.0,163385.61,0.1487,50,418156.12,8363.1224,0.0,5,7,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,hogar,app_android,compra
USR-13074,46,M,Nuevo León,Santa Catarina,Licenciatura,Empleado,13000,35,False,True,App,612,175,app_ios,5.0,False,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,46203.58,,9,46765.44,5196.16,0.0,0,3,"app_huawei, app_ios, cajero_banregio, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-13075,30,H,Nuevo León,Santa Catarina,Preparatoria,Empleado,28500,261,True,False,App,559,3,app_android,9.0,False,True,es_MX,False,3,False,3,"cuenta_debito, seguro_compras, tarjeta_credito_hey",3,88000.0,96769.73999999999,0.2802,68,243399.12,3579.398823529412,123.24,0,7,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,restaurante,app_ios,compra
USR-13076,33,M,Tamaulipas,Reynosa,Licenciatura,Independiente,16500,1210,False,False,App,417,41,app_android,7.0,False,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,59806.22,,9,96795.28,10755.031111111111,0.0,0,3,"app_android, app_ios, codi, oxxo",cuenta_debito,transporte,app_ios,deposito_oxxo
USR-13077,46,H,Guanajuato,León,Preparatoria,Empleado,21000,1702,False,True,App,637,12,app_ios,10.0,False,False,es_MX,False,1,False,2,"credito_nomina, cuenta_debito",1,75000.0,27542.14,0.332,65,309549.67,4762.302615384615,0.0,3,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-13078,27,H,Guanajuato,Celaya,Licenciatura,Empleado,25000,364,True,True,App,636,0,app_android,9.0,False,False,en_US,True,3,False,3,"cuenta_debito, seguro_compras, tarjeta_credito_hey",3,79000.0,108160.45000000001,0.6551,64,205609.74,3212.6521875,123.7,4,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-13079,27,H,Veracruz,Xalapa,Preparatoria,Independiente,23000,1626,True,False,App,318,21,app_ios,6.0,False,False,es_MX,False,2,False,4,"credito_personal, cuenta_debito, tarjeta_credito_garantizada, tarjeta_credito_hey",2,124000.0,138933.51,0.8558,49,250462.14,5111.472244897959,104.02,1,7,"app_android, app_huawei, app_ios, cajero_externo, codi, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-13080,25,M,Baja California,Tijuana,Licenciatura,Empleado,19500,817,False,True,App,605,0,app_android,10.0,False,False,es_MX,False,2,False,3,"cuenta_debito, seguro_vida, tarjeta_credito_hey",2,21000.0,44627.46,0.42,52,208447.9,4008.6134615384613,0.0,4,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-13081,36,H,Ciudad de México,CDMX - Tlalpan,Licenciatura,Independiente,10500,395,False,False,App,444,7,app_huawei,7.0,False,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,68601.03,,59,237005.84,4017.04813559322,0.0,6,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,restaurante,app_ios,compra
USR-13082,42,M,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Empleado,19000,1760,False,True,App,555,6,app_android,6.0,False,False,es_MX,False,3,False,4,"credito_nomina, cuenta_debito, inversion_hey, tarjeta_credito_hey",3,86000.0,134469.41,0.42035,41,220940.24,5388.786341463415,0.0,3,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-13083,55,H,Veracruz,Veracruz,Licenciatura,Empresario,23000,604,True,False,App,622,8,app_ios,6.0,False,False,es_MX,False,3,False,3,"cuenta_debito, cuenta_negocios, tarjeta_credito_negocios",3,360000.0,262718.13,0.3186,99,731640.26,7390.305656565657,2122.04,8,9,"app_android, app_huawei, app_ios, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_android,compra
USR-13084,27,M,Tamaulipas,Ciudad Victoria,Licenciatura,Desempleado,30500,1473,False,False,App,579,49,app_android,4.0,False,False,es_MX,True,0,False,1,cuenta_debito,0,0.0,64113.43,,6,27542.28,4590.38,0.0,0,2,"app_android, app_ios, cajero_banregio, oxxo, pos_fisico",cuenta_debito,restaurante,app_ios,transf_entrada
USR-13085,60,M,Guanajuato,Celaya,Secundaria,Empleado,43000,681,True,False,App,583,4,app_android,7.0,False,False,es_MX,True,3,False,4,"credito_auto, cuenta_debito, inversion_hey, tarjeta_credito_hey",3,558000.0,595946.06,0.15045,58,667487.74,11508.409310344827,357.27,2,11,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,restaurante,app_ios,compra
USR-13086,50,SE,Veracruz,Xalapa,Licenciatura,Empleado,37500,1090,False,True,App,494,7,app_ios,7.0,False,False,es_MX,False,5,False,5,"credito_nomina, cuenta_debito, inversion_hey, seguro_vida, tarjeta_credito_hey",5,51000.0,119792.78,0.33825,47,232003.86,4936.252340425532,0.0,2,6,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-13087,47,M,Nuevo León,Monterrey,Preparatoria,Empleado,21000,243,False,False,App,660,65,app_android,4.0,False,False,es_MX,False,0,False,1,cuenta_debito,0,0.0,54375.64,,14,42147.89,3010.5635714285713,0.0,1,5,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,gobierno,app_ios,pago_servicio
USR-13088,43,M,Coahuila,Torreón,Preparatoria,Empresario,39000,879,True,False,App,573,7,app_ios,10.0,False,False,es_MX,False,2,False,3,"cuenta_debito, cuenta_negocios, tarjeta_credito_negocios",2,442000.0,289759.75,0.4545,90,1276602.85,14184.476111111113,8540.16,3,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-13089,44,M,Nuevo León,Monterrey,Preparatoria,Empleado,32500,936,True,True,App,770,3,app_android,9.0,False,False,es_MX,True,3,False,3,"cuenta_debito, inversion_hey, tarjeta_credito_hey",3,34000.0,449242.0,0.2183,82,554499.11,6762.184268292683,463.15,5,11,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
